Count:,0,Time:,0.433333
Count:,1,Time:,0.55873
Count:,2,Time:,0.593639
Count:,3,Time:,0.610306
Count:,4,Time:,0.641913
Count:,5,Time:,0.65858
Count:,6,Time:,0.675247
Count:,7,Time:,0.691914
Count:,8,Time:,0.70858
Count:,9,Time:,0.725247
Count:,10,Time:,0.741914
Count:,11,Time:,0.758581
Count:,12,Time:,0.775247
Count:,13,Time:,0.791914
Count:,14,Time:,0.808581
Count:,15,Time:,0.825248
Count:,16,Time:,0.841914
Count:,17,Time:,0.858581
Count:,18,Time:,0.875248
Count:,19,Time:,0.891914
Count:,20,Time:,0.908581
Count:,21,Time:,0.925248
Count:,22,Time:,0.941915
Count:,23,Time:,0.958581
Count:,24,Time:,0.975248
Count:,25,Time:,0.991915
Count:,26,Time:,1.00858
Count:,27,Time:,1.02525
Count:,28,Time:,1.04192
Count:,29,Time:,1.05858
Count:,30,Time:,1.07525
Count:,31,Time:,1.09192
Count:,32,Time:,1.10858
Count:,33,Time:,1.12525
Count:,34,Time:,1.14192
Count:,35,Time:,1.15858
Count:,36,Time:,1.17525
Count:,37,Time:,1.19192
Count:,38,Time:,1.20858
Count:,39,Time:,1.22525
Count:,40,Time:,1.24192
Count:,41,Time:,1.25858
Count:,42,Time:,1.27525
Count:,43,Time:,1.29192
Count:,44,Time:,1.30858
Count:,45,Time:,1.32525
Count:,46,Time:,1.34192
Count:,47,Time:,1.35858
Count:,48,Time:,1.37525
Count:,49,Time:,1.39192
Count:,50,Time:,1.40858
Count:,51,Time:,1.42525
Count:,52,Time:,1.44192
Count:,53,Time:,1.45858
Count:,54,Time:,1.47525
Count:,55,Time:,1.49192
Count:,56,Time:,1.50858
Count:,57,Time:,1.52525
Count:,58,Time:,1.54192
Count:,59,Time:,1.55858
Count:,60,Time:,1.57525
Count:,61,Time:,1.59192
Count:,62,Time:,1.60858
Count:,63,Time:,1.62525
Count:,64,Time:,1.64192
Count:,65,Time:,1.65858
Count:,66,Time:,1.68816
Count:,67,Time:,1.68816
Count:,68,Time:,1.68816
Count:,69,Time:,1.68816
Count:,70,Time:,1.68816
Count:,71,Time:,1.68816
Count:,72,Time:,1.68816
Count:,73,Time:,1.68816
Count:,74,Time:,1.68816
Count:,75,Time:,1.68816
Count:,76,Time:,1.68816
Count:,77,Time:,1.68816
Count:,78,Time:,1.68816
Count:,79,Time:,1.68816
Count:,80,Time:,1.68816
Count:,81,Time:,1.68816
Count:,82,Time:,1.68816
Count:,83,Time:,1.68816
Count:,84,Time:,1.68816
Count:,85,Time:,1.68816
Count:,86,Time:,1.68816
Count:,87,Time:,1.68816
Count:,88,Time:,1.68816
Count:,89,Time:,1.68816
Count:,90,Time:,1.68816
Count:,91,Time:,1.68816
Count:,92,Time:,1.68816
Count:,93,Time:,1.68816
Count:,94,Time:,1.68816
Count:,95,Time:,1.68816
Count:,96,Time:,1.68816
Count:,97,Time:,1.68816
Count:,98,Time:,1.68816
Count:,99,Time:,1.68816
Count:,100,Time:,1.68816
Count:,101,Time:,1.68816
Count:,102,Time:,1.68816
Count:,103,Time:,1.68816
Count:,104,Time:,1.68816
Count:,105,Time:,1.68816
Count:,106,Time:,1.68816
Count:,107,Time:,1.68816
Count:,108,Time:,1.68816
Count:,109,Time:,1.68816
Count:,110,Time:,1.68816
Count:,111,Time:,1.68816
Count:,112,Time:,1.68816
Count:,113,Time:,1.68816
Count:,114,Time:,1.68816
Count:,115,Time:,1.68816
Count:,116,Time:,1.68816
Count:,117,Time:,1.68816
Count:,118,Time:,1.68816
Count:,119,Time:,1.70483
Count:,120,Time:,1.7215
Count:,121,Time:,1.73816
Count:,122,Time:,1.75483
Count:,123,Time:,1.7715
Count:,124,Time:,1.78816
Count:,125,Time:,1.80483
Count:,126,Time:,1.8215
Count:,127,Time:,1.83816
Count:,128,Time:,1.85483
Count:,129,Time:,1.8715
Count:,130,Time:,1.88816
Count:,131,Time:,1.90483
Count:,132,Time:,1.9215
Count:,133,Time:,1.93816
Count:,134,Time:,1.95483
Count:,135,Time:,1.9715
Count:,136,Time:,1.98816
Count:,137,Time:,2.00483
Count:,138,Time:,2.0215
Count:,139,Time:,2.03816
Count:,140,Time:,2.05483
Count:,141,Time:,2.0715
Count:,142,Time:,2.08816
Count:,143,Time:,2.10483
Count:,144,Time:,2.1215
Count:,145,Time:,2.13816
Count:,146,Time:,2.15483
Count:,147,Time:,2.1715
Count:,148,Time:,2.18816
Count:,149,Time:,2.20483
Count:,150,Time:,2.2215
Count:,151,Time:,2.23816
Count:,152,Time:,2.25483
Count:,153,Time:,2.2715
Count:,154,Time:,2.28816
Count:,155,Time:,2.30483
Count:,156,Time:,2.3215
Count:,157,Time:,2.33816
Count:,158,Time:,2.35483
Count:,159,Time:,2.3715
Count:,160,Time:,2.38817
Count:,161,Time:,2.40483
Count:,162,Time:,2.4215
Count:,163,Time:,2.43817
Count:,164,Time:,2.45483
Count:,165,Time:,2.4715
Count:,166,Time:,2.48817
Count:,167,Time:,2.50483
Count:,168,Time:,2.5215
Count:,169,Time:,2.53817
Count:,170,Time:,2.55483
Count:,171,Time:,2.5715
Count:,172,Time:,2.58817
Count:,173,Time:,2.60483
Count:,174,Time:,2.6215
Count:,175,Time:,2.63817
Count:,176,Time:,2.65483
Count:,177,Time:,2.6715
Count:,178,Time:,2.68817
Count:,179,Time:,2.70483
Count:,180,Time:,2.7215
Count:,181,Time:,2.73817
Count:,182,Time:,2.75483
Count:,183,Time:,2.7715
Count:,184,Time:,2.78817
Count:,185,Time:,2.80483
Count:,186,Time:,2.8215
Count:,187,Time:,2.83817
Count:,188,Time:,2.85483
Count:,189,Time:,2.8715
Count:,190,Time:,2.88817
Count:,191,Time:,2.90483
Count:,192,Time:,2.9215
Count:,193,Time:,2.93817
Count:,194,Time:,2.95483
Count:,195,Time:,2.9715
Count:,196,Time:,2.98817
Count:,197,Time:,3.00483
Count:,198,Time:,3.0215
Count:,199,Time:,3.03817
Count:,200,Time:,3.05483
Count:,201,Time:,3.0715
Count:,202,Time:,3.08817
Count:,203,Time:,3.10483
Count:,204,Time:,3.1215
Count:,205,Time:,3.13817
Count:,206,Time:,3.15483
Count:,207,Time:,3.1715
Count:,208,Time:,3.18817
Count:,209,Time:,3.20483
Count:,210,Time:,3.2215
Count:,211,Time:,3.23817
Count:,212,Time:,3.25483
Count:,213,Time:,3.2715
Count:,214,Time:,3.28817
Count:,215,Time:,3.30483
Count:,216,Time:,3.3215
Count:,217,Time:,3.33817
Count:,218,Time:,3.35484
Count:,219,Time:,3.3715
Count:,220,Time:,3.38817
Count:,221,Time:,3.40484
Count:,222,Time:,3.4215
Count:,223,Time:,3.43817
Count:,224,Time:,3.45484
Count:,225,Time:,3.4715
Count:,226,Time:,3.48817
Count:,227,Time:,3.50484
Count:,228,Time:,3.5215
Count:,229,Time:,3.53817
Count:,230,Time:,3.55484
Count:,231,Time:,3.5715
Count:,232,Time:,3.58817
Count:,233,Time:,3.60484
Count:,234,Time:,3.6215
Count:,235,Time:,3.63817
Count:,236,Time:,3.65484
Count:,237,Time:,3.6715
Count:,238,Time:,3.68817
Count:,239,Time:,3.70484
Count:,240,Time:,3.7215
Count:,241,Time:,3.73817
Count:,242,Time:,3.75484
Count:,243,Time:,3.7715
Count:,244,Time:,3.78817
Count:,245,Time:,3.80484
Count:,246,Time:,3.8215
Count:,247,Time:,3.83817
Count:,248,Time:,3.85484
Count:,249,Time:,3.8715
Count:,250,Time:,3.88817
Count:,251,Time:,3.90484
Count:,252,Time:,3.9215
Count:,253,Time:,3.93817
Count:,254,Time:,3.95484
Count:,255,Time:,3.9715
Count:,256,Time:,3.98817
Count:,257,Time:,4.00484
Count:,258,Time:,4.0215
Count:,259,Time:,4.03817
Count:,260,Time:,4.05484
Count:,261,Time:,4.07151
Count:,262,Time:,4.08817
Count:,263,Time:,4.10484
Count:,264,Time:,4.12151
Count:,265,Time:,4.13817
Count:,266,Time:,4.15484
Count:,267,Time:,4.17151
Count:,268,Time:,4.18817
Count:,269,Time:,4.20484
Count:,270,Time:,4.22151
Count:,271,Time:,4.23817
Count:,272,Time:,4.25484
Count:,273,Time:,4.27151
Count:,274,Time:,4.28818
Count:,275,Time:,4.30484
Count:,276,Time:,4.32151
Count:,277,Time:,4.33818
Count:,278,Time:,4.35484
Count:,279,Time:,4.37151
Count:,280,Time:,4.38818
Count:,281,Time:,4.40484
Count:,282,Time:,4.42151
Count:,283,Time:,4.43818
Count:,284,Time:,4.45484
Count:,285,Time:,4.47151
Count:,286,Time:,4.48818
Count:,287,Time:,4.50484
Count:,288,Time:,4.52151
Count:,289,Time:,4.53818
Count:,290,Time:,4.55485
Count:,291,Time:,4.57151
Count:,292,Time:,4.58818
Count:,293,Time:,4.60485
Count:,294,Time:,4.62151
Count:,295,Time:,4.63818
Count:,296,Time:,4.65485
Count:,297,Time:,4.67151
Count:,298,Time:,4.68818
Count:,299,Time:,4.70485
Count:,300,Time:,4.72151
Count:,301,Time:,4.73818
Count:,302,Time:,4.75485
Count:,303,Time:,4.77151
Count:,304,Time:,4.78818
Count:,305,Time:,4.80485
Count:,306,Time:,4.82152
Count:,307,Time:,4.83818
Count:,308,Time:,4.85485
Count:,309,Time:,4.87152
Count:,310,Time:,4.88818
Count:,311,Time:,4.90485
Count:,312,Time:,4.92152
Count:,313,Time:,4.93818
Count:,314,Time:,4.95485
Count:,315,Time:,4.97152
Count:,316,Time:,4.98818
Count:,317,Time:,5.00485
Count:,318,Time:,5.02152
Count:,319,Time:,5.03819
Count:,320,Time:,5.05485
Count:,321,Time:,5.07152
Count:,322,Time:,5.08819
Count:,323,Time:,5.10485
Count:,324,Time:,5.12152
Count:,325,Time:,5.13819
Count:,326,Time:,5.15485
Count:,327,Time:,5.17152
Count:,328,Time:,5.18819
Count:,329,Time:,5.20485
Count:,330,Time:,5.22152
Count:,331,Time:,5.23819
Count:,332,Time:,5.25485
Count:,333,Time:,5.27152
Count:,334,Time:,5.28819
Count:,335,Time:,5.30486
Count:,336,Time:,5.32152
Count:,337,Time:,5.33819
Count:,338,Time:,5.35486
Count:,339,Time:,5.37152
Count:,340,Time:,5.38819
Count:,341,Time:,5.40486
Count:,342,Time:,5.42152
Count:,343,Time:,5.43819
Count:,344,Time:,5.45486
Count:,345,Time:,5.47152
Count:,346,Time:,5.48819
Count:,347,Time:,5.50486
Count:,348,Time:,5.52152
Count:,349,Time:,5.53819
Count:,350,Time:,5.55486
Count:,351,Time:,5.57153
Count:,352,Time:,5.58819
Count:,353,Time:,5.60486
Count:,354,Time:,5.62153
Count:,355,Time:,5.63819
Count:,356,Time:,5.65486
Count:,357,Time:,5.67153
Count:,358,Time:,5.68819
Count:,359,Time:,5.70486
Count:,360,Time:,5.72153
Count:,361,Time:,5.73819
Count:,362,Time:,5.75486
Count:,363,Time:,5.77153
Count:,364,Time:,5.7882
Count:,365,Time:,5.80486
Count:,366,Time:,5.82153
Count:,367,Time:,5.8382
Count:,368,Time:,5.85486
Count:,369,Time:,5.87153
Count:,370,Time:,5.8882
Count:,371,Time:,5.90486
Count:,372,Time:,5.92153
Count:,373,Time:,5.9382
Count:,374,Time:,5.95486
Count:,375,Time:,5.97153
Count:,376,Time:,5.9882
Count:,377,Time:,6.00486
Count:,378,Time:,6.02153
Count:,379,Time:,6.0382
Count:,380,Time:,6.05487
Count:,381,Time:,6.07153
Count:,382,Time:,6.0882
Count:,383,Time:,6.10487
Count:,384,Time:,6.12153
Count:,385,Time:,6.1382
Count:,386,Time:,6.15487
Count:,387,Time:,6.17153
Count:,388,Time:,6.1882
Count:,389,Time:,6.20487
Count:,390,Time:,6.22153
Count:,391,Time:,6.2382
Count:,392,Time:,6.25487
Count:,393,Time:,6.27153
Count:,394,Time:,6.2882
Count:,395,Time:,6.30487
Count:,396,Time:,6.32154
Count:,397,Time:,6.3382
Count:,398,Time:,6.35487
Count:,399,Time:,6.37154
Count:,400,Time:,6.3882
Count:,401,Time:,6.40487
Count:,402,Time:,6.42154
Count:,403,Time:,6.4382
Count:,404,Time:,6.45487
Count:,405,Time:,6.47154
Count:,406,Time:,6.4882
Count:,407,Time:,6.50487
Count:,408,Time:,6.52154
Count:,409,Time:,6.53821
Count:,410,Time:,6.55487
Count:,411,Time:,6.57154
Count:,412,Time:,6.58821
Count:,413,Time:,6.60487
Count:,414,Time:,6.62154
Count:,415,Time:,6.63821
Count:,416,Time:,6.65487
Count:,417,Time:,6.67154
Count:,418,Time:,6.68821
Count:,419,Time:,6.70487
Count:,420,Time:,6.72154
Count:,421,Time:,6.73821
Count:,422,Time:,6.75487
Count:,423,Time:,6.77154
Count:,424,Time:,6.78821
Count:,425,Time:,6.80488
Count:,426,Time:,6.82154
Count:,427,Time:,6.83821
Count:,428,Time:,6.85488
Count:,429,Time:,6.87154
Count:,430,Time:,6.88821
Count:,431,Time:,6.90488
Count:,432,Time:,6.92154
Count:,433,Time:,6.93821
Count:,434,Time:,6.95488
Count:,435,Time:,6.97154
Count:,436,Time:,6.98821
Count:,437,Time:,7.00488
Count:,438,Time:,7.02154
Count:,439,Time:,7.03821
Count:,440,Time:,7.05488
Count:,441,Time:,7.07155
Count:,442,Time:,7.08821
Count:,443,Time:,7.10488
Count:,444,Time:,7.12155
Count:,445,Time:,7.13821
Count:,446,Time:,7.15488
Count:,447,Time:,7.17155
Count:,448,Time:,7.18821
Count:,449,Time:,7.20488
Count:,450,Time:,7.22155
Count:,451,Time:,7.23821
Count:,452,Time:,7.25488
Count:,453,Time:,7.27155
Count:,454,Time:,7.28822
Count:,455,Time:,7.30488
Count:,456,Time:,7.32155
Count:,457,Time:,7.33822
Count:,458,Time:,7.35488
Count:,459,Time:,7.37155
Count:,460,Time:,7.38822
Count:,461,Time:,7.40488
Count:,462,Time:,7.42155
Count:,463,Time:,7.43822
Count:,464,Time:,7.45488
Count:,465,Time:,7.47155
Count:,466,Time:,7.48822
Count:,467,Time:,7.50488
Count:,468,Time:,7.52155
Count:,469,Time:,7.53822
Count:,470,Time:,7.55489
Count:,471,Time:,7.57155
Count:,472,Time:,7.58822
Count:,473,Time:,7.60489
Count:,474,Time:,7.62155
Count:,475,Time:,7.63822
Count:,476,Time:,7.65489
Count:,477,Time:,7.67155
Count:,478,Time:,7.68822
Count:,479,Time:,7.70489
Count:,480,Time:,7.72155
Count:,481,Time:,7.73822
Count:,482,Time:,7.75489
Count:,483,Time:,7.77155
Count:,484,Time:,7.78822
Count:,485,Time:,7.80489
Count:,486,Time:,7.82156
Count:,487,Time:,7.83822
Count:,488,Time:,7.85489
Count:,489,Time:,7.87156
Count:,490,Time:,7.88822
Count:,491,Time:,7.90489
Count:,492,Time:,7.92156
Count:,493,Time:,7.93822
Count:,494,Time:,7.95489
Count:,495,Time:,7.97156
Count:,496,Time:,7.98822
Count:,497,Time:,8.00489
Count:,498,Time:,8.02156
Count:,499,Time:,8.03822
Count:,500,Time:,8.05489
Count:,501,Time:,8.07156
Count:,502,Time:,8.08822
Count:,503,Time:,8.10489
Count:,504,Time:,8.12156
Count:,505,Time:,8.13822
Count:,506,Time:,8.15489
Count:,507,Time:,8.17156
Count:,508,Time:,8.18822
Count:,509,Time:,8.20489
Count:,510,Time:,8.22155
Count:,511,Time:,8.23822
Count:,512,Time:,8.25489
Count:,513,Time:,8.27155
Count:,514,Time:,8.28822
Count:,515,Time:,8.30489
Count:,516,Time:,8.32155
Count:,517,Time:,8.33822
Count:,518,Time:,8.35489
Count:,519,Time:,8.37155
Count:,520,Time:,8.38822
Count:,521,Time:,8.40489
Count:,522,Time:,8.42155
Count:,523,Time:,8.43822
Count:,524,Time:,8.45488
Count:,525,Time:,8.47155
Count:,526,Time:,8.48822
Count:,527,Time:,8.50488
Count:,528,Time:,8.52155
Count:,529,Time:,8.53822
Count:,530,Time:,8.55488
Count:,531,Time:,8.57155
Count:,532,Time:,8.58822
Count:,533,Time:,8.60488
Count:,534,Time:,8.62155
Count:,535,Time:,8.63822
Count:,536,Time:,8.65488
Count:,537,Time:,8.67155
Count:,538,Time:,8.68821
Count:,539,Time:,8.70488
Count:,540,Time:,8.72155
Count:,541,Time:,8.73821
Count:,542,Time:,8.75488
Count:,543,Time:,8.77155
Count:,544,Time:,8.78821
Count:,545,Time:,8.80488
Count:,546,Time:,8.82155
Count:,547,Time:,8.83821
Count:,548,Time:,8.85488
Count:,549,Time:,8.87154
Count:,550,Time:,8.88821
Count:,551,Time:,8.90488
Count:,552,Time:,8.92154
Count:,553,Time:,8.93821
Count:,554,Time:,8.95488
Count:,555,Time:,8.97154
Count:,556,Time:,8.98821
Count:,557,Time:,9.00488
Count:,558,Time:,9.02154
Count:,559,Time:,9.03821
Count:,560,Time:,9.05488
Count:,561,Time:,9.07154
Count:,562,Time:,9.08821
Count:,563,Time:,9.10487
Count:,564,Time:,9.12154
Count:,565,Time:,9.13821
Count:,566,Time:,9.15487
Count:,567,Time:,9.17154
Count:,568,Time:,9.18821
Count:,569,Time:,9.20487
Count:,570,Time:,9.22154
Count:,571,Time:,9.23821
Count:,572,Time:,9.25487
Count:,573,Time:,9.27154
Count:,574,Time:,9.28821
Count:,575,Time:,9.30487
Count:,576,Time:,9.32154
Count:,577,Time:,9.3382
Count:,578,Time:,9.35487
Count:,579,Time:,9.37154
Count:,580,Time:,9.3882
Count:,581,Time:,9.40487
Count:,582,Time:,9.42154
Count:,583,Time:,9.4382
Count:,584,Time:,9.45487
Count:,585,Time:,9.47154
Count:,586,Time:,9.4882
Count:,587,Time:,9.50487
Count:,588,Time:,9.52153
Count:,589,Time:,9.5382
Count:,590,Time:,9.55487
Count:,591,Time:,9.57153
Count:,592,Time:,9.79578
Count:,593,Time:,9.83347
Count:,594,Time:,9.85013
Count:,595,Time:,9.8668
Count:,596,Time:,9.88347
Count:,597,Time:,9.90013
Count:,598,Time:,9.9168
Count:,599,Time:,9.93347
Count:,600,Time:,9.95013
Count:,601,Time:,9.9668
Count:,602,Time:,9.98347
Count:,603,Time:,10.0001
Count:,604,Time:,10.0168
Count:,605,Time:,10.0335
Count:,606,Time:,10.0501
Count:,607,Time:,10.0668
Count:,608,Time:,10.0835
Count:,609,Time:,10.1001
Count:,610,Time:,10.1168
Count:,611,Time:,10.1335
Count:,612,Time:,10.1501
Count:,613,Time:,10.1668
Count:,614,Time:,10.1835
Count:,615,Time:,10.2001
Count:,616,Time:,10.2168
Count:,617,Time:,10.2335
Count:,618,Time:,10.2501
Count:,619,Time:,10.2668
Count:,620,Time:,10.2835
Count:,621,Time:,10.3001
Count:,622,Time:,10.3168
Count:,623,Time:,10.3335
Count:,624,Time:,10.3501
Count:,625,Time:,10.3668
Count:,626,Time:,10.3835
Count:,627,Time:,10.4001
Count:,628,Time:,10.4168
Count:,629,Time:,10.4335
Count:,630,Time:,10.4501
Count:,631,Time:,10.4668
Count:,632,Time:,10.4835
Count:,633,Time:,10.5001
Count:,634,Time:,10.5168
Count:,635,Time:,10.5335
Count:,636,Time:,10.5501
Count:,637,Time:,10.5668
Count:,638,Time:,10.5835
Count:,639,Time:,10.6001
Count:,640,Time:,10.6168
Count:,641,Time:,10.6335
Count:,642,Time:,10.6501
Count:,643,Time:,10.6668
Count:,644,Time:,10.6835
Count:,645,Time:,10.7001
Count:,646,Time:,10.7168
Count:,647,Time:,10.7335
Count:,648,Time:,10.7501
Count:,649,Time:,10.7668
Count:,650,Time:,10.7835
Count:,651,Time:,10.8001
Count:,652,Time:,10.8168
Count:,653,Time:,10.8335
Count:,654,Time:,10.8501
Count:,655,Time:,10.8668
Count:,656,Time:,10.8835
Count:,657,Time:,10.9001
Count:,658,Time:,10.9168
Count:,659,Time:,10.9335
Count:,660,Time:,10.9501
Count:,661,Time:,10.9668
Count:,662,Time:,10.9835
Count:,663,Time:,11.0001
Count:,664,Time:,11.0168
Count:,665,Time:,11.0335
Count:,666,Time:,11.0501
Count:,667,Time:,11.0668
Count:,668,Time:,11.0835
Count:,669,Time:,11.1001
Count:,670,Time:,11.1168
Count:,671,Time:,11.1334
Count:,672,Time:,11.1501
Count:,673,Time:,11.1668
Count:,674,Time:,11.1834
Count:,675,Time:,11.2001
Count:,676,Time:,11.2168
Count:,677,Time:,11.2334
Count:,678,Time:,11.2501
Count:,679,Time:,11.2668
Count:,680,Time:,11.2834
Count:,681,Time:,11.3001
Count:,682,Time:,11.3168
Count:,683,Time:,11.3334
Count:,684,Time:,11.3501
Count:,685,Time:,11.3668
Count:,686,Time:,11.3834
Count:,687,Time:,11.4001
Count:,688,Time:,11.4168
